date,port_or_benchmark,fuel_type,price,currency,unit,region,source
2019-04-13,Chennai,Marine Fuel 0.5% / MFO 0.5%,472.906475,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-13,Chennai,HFHSD / LSHF HSD,669.400164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-13,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,472.906475,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,449.788197,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Visakhapatnam,HFHSD / LSHF HSD,670.547978,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,472.35082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,675.068907,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Paradip,Marine Fuel 0.5% / MFO 0.5%,458.424699,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Paradip,HFHSD / LSHF HSD,669.940109,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,472.35082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Haldia,Marine Fuel 0.5% / MFO 0.5%,452.711913,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Haldia,HFHSD / LSHF HSD,679.603989,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Chennai,Marine Fuel 0.5% / MFO 0.5%,472.35082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Chennai,HFHSD / LSHF HSD,668.497869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-14,Kamarajar Port (Ennore),HFHSD / LSHF HSD,668.497869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Paradip,Marine Fuel 0.5% / MFO 0.5%,457.908607,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Visakhapatnam,HFHSD / LSHF HSD,669.649262,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,471.795164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,674.158115,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Paradip,HFHSD / LSHF HSD,669.038689,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,449.296639,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Kamarajar Port (Ennore),HFHSD / LSHF HSD,667.595574,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Chennai,HFHSD / LSHF HSD,667.595574,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Chennai,Marine Fuel 0.5% / MFO 0.5%,471.795164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,471.795164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Haldia,Marine Fuel 0.5% / MFO 0.5%,452.212049,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-15,Haldia,HFHSD / LSHF HSD,678.707131,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Visakhapatnam,HFHSD / LSHF HSD,668.750546,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,471.239508,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,673.247322,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Paradip,Marine Fuel 0.5% / MFO 0.5%,457.392514,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Paradip,HFHSD / LSHF HSD,668.137268,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,448.805082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Kamarajar Port (Ennore),HFHSD / LSHF HSD,666.693279,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Haldia,Marine Fuel 0.5% / MFO 0.5%,451.712186,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Haldia,HFHSD / LSHF HSD,677.810273,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Chennai,Marine Fuel 0.5% / MFO 0.5%,471.239508,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Chennai,HFHSD / LSHF HSD,666.693279,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-16,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,471.239508,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,448.313525,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Visakhapatnam,HFHSD / LSHF HSD,667.851831,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,470.683852,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,672.33653,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Paradip,Marine Fuel 0.5% / MFO 0.5%,456.876421,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Paradip,HFHSD / LSHF HSD,667.235847,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,470.683852,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Haldia,Marine Fuel 0.5% / MFO 0.5%,451.212322,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Haldia,HFHSD / LSHF HSD,676.913415,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Chennai,HFHSD / LSHF HSD,665.790984,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Kamarajar Port (Ennore),HFHSD / LSHF HSD,665.790984,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-17,Chennai,Marine Fuel 0.5% / MFO 0.5%,470.683852,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,447.821967,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Paradip,HFHSD / LSHF HSD,666.334426,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Visakhapatnam,HFHSD / LSHF HSD,666.953115,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,470.128197,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,671.425738,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Paradip,Marine Fuel 0.5% / MFO 0.5%,456.360328,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,470.128197,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Haldia,Marine Fuel 0.5% / MFO 0.5%,450.712459,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Haldia,HFHSD / LSHF HSD,676.016557,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Chennai,Marine Fuel 0.5% / MFO 0.5%,470.128197,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Chennai,HFHSD / LSHF HSD,664.888689,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-18,Kamarajar Port (Ennore),HFHSD / LSHF HSD,664.888689,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,447.33041,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Visakhapatnam,HFHSD / LSHF HSD,666.054399,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,469.572541,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,670.514945,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Paradip,Marine Fuel 0.5% / MFO 0.5%,455.844235,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Paradip,HFHSD / LSHF HSD,665.433005,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Kamarajar Port (Ennore),HFHSD / LSHF HSD,663.986393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Haldia,Marine Fuel 0.5% / MFO 0.5%,450.212596,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Haldia,HFHSD / LSHF HSD,675.119699,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Chennai,Marine Fuel 0.5% / MFO 0.5%,469.572541,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Chennai,HFHSD / LSHF HSD,663.986393,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-19,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,469.572541,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Paradip,Marine Fuel 0.5% / MFO 0.5%,455.328142,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,446.838852,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Visakhapatnam,HFHSD / LSHF HSD,665.155683,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,469.016885,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,669.604153,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Paradip,HFHSD / LSHF HSD,664.531585,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Chennai,HFHSD / LSHF HSD,663.084098,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Kamarajar Port (Ennore),HFHSD / LSHF HSD,663.084098,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Haldia,Marine Fuel 0.5% / MFO 0.5%,449.712732,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Haldia,HFHSD / LSHF HSD,674.222842,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Chennai,Marine Fuel 0.5% / MFO 0.5%,469.016885,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-20,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,469.016885,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Paradip,Marine Fuel 0.5% / MFO 0.5%,454.812049,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,446.347295,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Visakhapatnam,HFHSD / LSHF HSD,664.256967,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,468.46123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,668.693361,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Paradip,HFHSD / LSHF HSD,663.630164,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Haldia,HFHSD / LSHF HSD,673.325984,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Kamarajar Port (Ennore),HFHSD / LSHF HSD,662.181803,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Haldia,Marine Fuel 0.5% / MFO 0.5%,449.212869,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,468.46123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Chennai,Marine Fuel 0.5% / MFO 0.5%,468.46123,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-21,Chennai,HFHSD / LSHF HSD,662.181803,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Visakhapatnam,HFHSD / LSHF HSD,663.358251,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,467.905574,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,667.782568,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Paradip,Marine Fuel 0.5% / MFO 0.5%,454.295956,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Paradip,HFHSD / LSHF HSD,662.728743,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,445.855738,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Kamarajar Port (Ennore),HFHSD / LSHF HSD,661.279508,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Haldia,Marine Fuel 0.5% / MFO 0.5%,448.713005,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Haldia,HFHSD / LSHF HSD,672.429126,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Chennai,Marine Fuel 0.5% / MFO 0.5%,467.905574,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Chennai,HFHSD / LSHF HSD,661.279508,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-22,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,467.905574,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,445.36418,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Visakhapatnam,HFHSD / LSHF HSD,662.459536,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,467.349918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,666.871776,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Paradip,Marine Fuel 0.5% / MFO 0.5%,453.779863,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Paradip,HFHSD / LSHF HSD,661.827322,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,467.349918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Haldia,Marine Fuel 0.5% / MFO 0.5%,448.213142,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Haldia,HFHSD / LSHF HSD,671.532268,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Chennai,Marine Fuel 0.5% / MFO 0.5%,467.349918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Chennai,HFHSD / LSHF HSD,660.377213,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-23,Kamarajar Port (Ennore),HFHSD / LSHF HSD,660.377213,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,665.960984,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,444.872623,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Visakhapatnam,HFHSD / LSHF HSD,661.56082,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,466.794262,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Paradip,Marine Fuel 0.5% / MFO 0.5%,453.26377,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Paradip,HFHSD / LSHF HSD,660.925902,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Kamarajar Port (Ennore),HFHSD / LSHF HSD,659.474918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Haldia,Marine Fuel 0.5% / MFO 0.5%,447.713279,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Haldia,HFHSD / LSHF HSD,670.63541,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Chennai,Marine Fuel 0.5% / MFO 0.5%,466.794262,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Chennai,HFHSD / LSHF HSD,659.474918,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-24,Kamarajar Port (Ennore),Marine Fuel 0.5% / MFO 0.5%,466.794262,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Visakhapatnam,Marine Fuel 0.5% / MFO 0.5%,444.381066,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Visakhapatnam,HFHSD / LSHF HSD,660.662104,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,V.O. Chidambaranar Port (Tuticorin),HFHSD / LSHF HSD,665.050191,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Paradip,Marine Fuel 0.5% / MFO 0.5%,452.747678,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Paradip,HFHSD / LSHF HSD,660.024481,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,V.O. Chidambaranar Port (Tuticorin),Marine Fuel 0.5% / MFO 0.5%,466.238607,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Kamarajar Port (Ennore),HFHSD / LSHF HSD,658.572623,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Haldia,Marine Fuel 0.5% / MFO 0.5%,447.213415,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
2019-04-25,Haldia,HFHSD / LSHF HSD,669.738552,USD,USD/MT,India East Coast,Indian Shipping Statistics 2025 / Indian Oil Corporation
